Accession	Name	Source Database	Type	Integrated Into	Integrated Signatures	GO Terms
IPR038611	Rifampin ADP-ribosyltransferase superfamily	interpro	homologous_superfamily		G3DSA:3.20.170.40	
IPR038612	YkfF-like domain superfamily	interpro	homologous_superfamily		G3DSA:3.30.160.130	
IPR038613	Peroxin 22, C-terminal domain superfamiliy	interpro	homologous_superfamily		G3DSA:3.40.50.11730	
IPR038614	Glycerate kinase, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:3.40.50.10180	
IPR038615	Pichia pastoris 6-phosphofructokinase, gamma subunit superfamily	interpro	homologous_superfamily		G3DSA:3.40.50.11920	
IPR038616	Phosphotransferase RcsD, RcsD-ABL domain superfamily	interpro	homologous_superfamily		G3DSA:3.40.50.11620	
IPR038617	Rhabdovirus matrix protein superfamily	interpro	homologous_superfamily		G3DSA:3.10.460.20	
IPR038618	CTXphi pIII, N1 domain superfamily	interpro	homologous_superfamily		G3DSA:2.40.30.280	
IPR038619	MraZ superfamily	interpro	homologous_superfamily		G3DSA:2.40.330.20	
IPR038620	YdcP-like superfamily	interpro	homologous_superfamily		G3DSA:2.40.50.390	
IPR038621	Lactococcus phage SSB superfamily	interpro	homologous_superfamily		G3DSA:2.40.50.400	
IPR038622	Cyclodipeptide synthase superfamily	interpro	homologous_superfamily		G3DSA:3.40.50.11710	GO:0016755
IPR038623	Stimulator of interferon genes protein, C-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:3.40.50.12100	
IPR038624	YedD-like superfamily	interpro	homologous_superfamily		G3DSA:2.40.128.500	
IPR038625	Rhodococcus equi virulence-associated superfamiliy	interpro	homologous_superfamily		G3DSA:2.40.128.480	
IPR038626	Rof-like superfamily	interpro	homologous_superfamily		G3DSA:2.30.30.400	
IPR038627	YebG-like superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.710	
IPR038628	XkdM-like superfamily	interpro	homologous_superfamily		G3DSA:2.30.110.40	
IPR038629	Type II heat-labile enterotoxin, B subunit superfamily	interpro	homologous_superfamily		G3DSA:2.40.50.50	
IPR038630	Ribosomal protein L24e/L24 superfamily	interpro	homologous_superfamily		G3DSA:2.30.170.20	
IPR038631	Herpesvirus Glycoprotein B, PH-like domain 2 superfamily	interpro	homologous_superfamily		G3DSA:2.30.29.100	
IPR038632	Zinc finger FYVE 21, C-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:2.30.29.160	
IPR038633	Proteasomal ubiquitin receptor Rpn13/ADRM1 superfamily	interpro	homologous_superfamily		G3DSA:2.30.29.70	
IPR038634	Alphacoronavirus nsp1 domain superfamily	interpro	homologous_superfamily		G3DSA:2.30.30.1000	
IPR038635	CCR4-NOT complex subunit 2/3/5, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:2.30.30.1020	
IPR038636	Capsule assembly protein Wzi superfamily	interpro	homologous_superfamily		G3DSA:2.40.160.130	
IPR038637	NPCBM domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.120.1060	
IPR038638	RbpA superfamily	interpro	homologous_superfamily		G3DSA:2.20.28.270	
IPR038639	AlgX, C-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.120.1380	
IPR038640	Benzylsuccinate synthase gamma subunit superfamily	interpro	homologous_superfamily		G3DSA:2.30.30.1070	
IPR038641	Csa superfamily	interpro	homologous_superfamily		G3DSA:2.50.20.40	
IPR038642	VioE superfamily	interpro	homologous_superfamily		G3DSA:2.50.20.30	
IPR038643	PliI superfamily	interpro	homologous_superfamily		G3DSA:2.40.128.460	
IPR038644	CopK superfamily	interpro	homologous_superfamily		G3DSA:2.40.10.300	
IPR038645	TTC5, OB fold domain superfamily	interpro	homologous_superfamily		G3DSA:2.40.50.550	
IPR038646	Atu4866-like superfamily	interpro	homologous_superfamily		G3DSA:2.40.128.290	
IPR038647	Cren7 superfamily	interpro	homologous_superfamily		G3DSA:2.30.30.610	
IPR038648	PHR domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.120.820	
IPR038649	Exonuclease I, SH3-like domain superfamily	interpro	homologous_superfamily		G3DSA:2.30.30.450	
IPR038650	PADR1 domain superfamily	interpro	homologous_superfamily		G3DSA:2.20.25.630	
IPR038651	Yeast killer toxin superfamily	interpro	homologous_superfamily		G3DSA:2.60.20.20	
IPR038652	Circovirus capsid superfamily	interpro	homologous_superfamily		G3DSA:2.60.120.950	
IPR038653	Putative carbohydrate metabolism domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.120.890	
IPR038654	PINIT domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.120.780	
IPR038655	Ribosomal protein L27e superfamily	interpro	homologous_superfamily		G3DSA:2.30.30.770	
IPR038656	Peptidase G1 superfamily	interpro	homologous_superfamily		G3DSA:2.60.120.700	
IPR038657	Ribosomal protein L19 superfamily	interpro	homologous_superfamily		G3DSA:2.30.30.790	
IPR038658	Sporulation-specific cell division protein SsgB superfamily	interpro	homologous_superfamily		G3DSA:2.30.31.20	
IPR038659	Alternative oxidase superfamily	interpro	homologous_superfamily		G3DSA:1.20.1260.140	
IPR038660	OspE-like superfamily	interpro	homologous_superfamily		G3DSA:2.30.31.50	
IPR038661	Ribosomal protein L35A superfamily	interpro	homologous_superfamily		G3DSA:2.40.10.190	
IPR038662	F1F0 ATP synthase subunit C superfamily	interpro	homologous_superfamily		G3DSA:1.20.20.10	
IPR038663	Bacteriophage PRD1, P5 C-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.120.670	
IPR038664	H/ACA RNP complex subunit Gar1/Naf1, Cbf5-binding domain	interpro	homologous_superfamily		G3DSA:2.40.10.230	
IPR038665	Voltage-dependent anion channel superfamily	interpro	homologous_superfamily		G3DSA:1.50.10.150	
IPR038666	Bacteriophage SPP1, head-tail adaptor superfamily	interpro	homologous_superfamily		G3DSA:2.40.10.270	
IPR038667	XkdH-like superfamily	interpro	homologous_superfamily		G3DSA:2.40.10.370	
IPR038668	Lipid-binding superfamily	interpro	homologous_superfamily		G3DSA:2.40.128.220	
IPR038669	TbpB, N-lobe handle domain superfamily	interpro	homologous_superfamily		G3DSA:2.40.128.250	
IPR038670	HslJ-like superfamily	interpro	homologous_superfamily		G3DSA:2.40.128.270	
IPR038671	Human cytomegalovirus, UL16 ectodomain	interpro	homologous_superfamily		G3DSA:2.60.40.1990	
IPR038672	Chromophore lyase CpcT/CpeT superfamily	interpro	homologous_superfamily		G3DSA:2.40.128.590	
IPR038673	Carbohydrate-selective porin OprB superfamily	interpro	homologous_superfamily		G3DSA:2.40.160.180	
IPR038674	CzcE superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.2280	
IPR038675	Streptococcus phage 7201 Orf34, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:2.40.30.200	
IPR038676	Photosystem II Psb28, class 1 superfamily	interpro	homologous_superfamily		G3DSA:2.40.30.220	
IPR038677	WIF domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.2170	
IPR038678	Spondin, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.2130	
IPR038679	Signal transduction protein PmrD superfamily	interpro	homologous_superfamily		G3DSA:2.40.50.650	
IPR038680	PAW domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.120.1020	
IPR038681	Sf6-type phage tail needle knob superfamily	interpro	homologous_superfamily		G3DSA:2.60.120.1120	
IPR038682	YrpD-like superfamily	interpro	homologous_superfamily		G3DSA:2.60.120.1270	
IPR038683	Interleukin-17 receptor A/B, FnIII-like domain 1 superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.2160	
IPR038684	Laminin, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.120.1490	
IPR038685	PAD, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.1860	
IPR038686	MIC1, C-terminal superfamily	interpro	homologous_superfamily		G3DSA:2.60.120.710	
IPR038687	Apoptosis regulator, M-T4 superfamily	interpro	homologous_superfamily		G3DSA:2.60.240.30	
IPR038688	Flavivirus polyprotein propeptide superfamily	interpro	homologous_superfamily		G3DSA:2.60.260.50	
IPR038689	Thermostable direct haemolysin superfamily	interpro	homologous_superfamily		G3DSA:2.60.270.30	
IPR038690	NusG, domain 2 superfamily	interpro	homologous_superfamily		G3DSA:2.60.320.10	
IPR038691	DNA-entry nuclease inhibitor, ComJ superfamily	interpro	homologous_superfamily		G3DSA:2.60.34.30	
IPR038692	Cthe_2751-like superfamily	interpro	homologous_superfamily		G3DSA:1.25.40.750	
IPR038693	Phenylacetyl-CoA epoxidase, subunit B	interpro	homologous_superfamily		G3DSA:3.10.20.520	
IPR038694	Superfamily of unknown function DUF427	interpro	homologous_superfamily		G3DSA:2.170.150.40	
IPR038695	Saro_0823-like superfamily	interpro	homologous_superfamily		G3DSA:2.60.120.1140	
IPR038696	Invasion protein B superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.1880	
IPR038697	CHD, cytochrome domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.1210	
IPR038698	Tp47, domain C superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.1300	
IPR038699	F1 capsule antigen superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.1310	
IPR038700	Thiol-activated cytolysin, C-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.1430	
IPR038701	ToxA superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.1920	
IPR038702	Sodium/potassium-transporting ATPase subunit beta superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.1660	
IPR038703	YebF/Cmi superfamily	interpro	homologous_superfamily		G3DSA:3.10.450.300	
IPR038704	YEATS superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.1970	
IPR038705	YabP superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.2000	
IPR038706	Type VI secretion protein SciN-like superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.4150	
IPR038707	Conjugal transfer protein TraQ superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.2410	
IPR038708	Gp34-like superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.2900	
IPR038709	RNA polymerase sigma-54 factor, core-binding domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.1330	
IPR038710	Adenovirus Gp19K superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.3530	
IPR038711	Leucine Rich repeat protein, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.3540	
IPR038712	PixA-like superfamily	interpro	homologous_superfamily		G3DSA:2.60.40.3910	
IPR038713	Terminase small subunit, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.1400	
IPR038714	YfeY-like superfamily	interpro	homologous_superfamily		G3DSA:2.60.460.10	
IPR038715	RNA polymerase inhibitor superfamily	interpro	homologous_superfamily		G3DSA:3.10.20.510	
IPR038716	Ribosomal protein P1/P2, N-terminal domain	interpro	homologous_superfamily		G3DSA:1.10.10.1410	
IPR038718	SNF2-like, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:3.40.50.10810	
IPR038719	Phycobilisome, alpha/beta subunit superfamily	interpro	homologous_superfamily		G3DSA:1.10.490.20	
IPR038763	DHH phosphoesterase superfamily	interpro	homologous_superfamily		SSF64182	
IPR038765	Papain-like cysteine peptidase superfamily	interpro	homologous_superfamily		SSF54001	
IPR038770	Sodium/solute  symporter  superfamily	interpro	homologous_superfamily		G3DSA:1.20.1530.20	
IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	interpro	homologous_superfamily		G3DSA:3.40.50.80,SSF52343	
IPR039362	Autophagy-related protein 29 superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.2570	
IPR039399	Deltex, C-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:3.30.390.130	
IPR040442	Pyruvate kinase-like domain superfamily	interpro	homologous_superfamily		G3DSA:3.20.20.60	
IPR041814	Type III secretion system virulence factor YopR, core domain	interpro	homologous_superfamily		G3DSA:1.10.10.1000	
IPR041817	Intein homing endonuclease, domain IV	interpro	homologous_superfamily		G3DSA:1.10.10.1010	
IPR041851	RecBCD enzyme subunit RecD, N-terminal domain	interpro	homologous_superfamily		G3DSA:1.10.10.1020	
IPR041854	BFD-like [2Fe-2S]-binding domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.1100	
IPR041855	Lysin B, C-terminal linker domain	interpro	homologous_superfamily		G3DSA:1.10.10.1120	
IPR041856	Glutamine-dependent NAD+ synthetase, C-terminal	interpro	homologous_superfamily		G3DSA:1.10.10.1140	
IPR041881	Coenzyme PQQ synthesis protein D superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.1150	
IPR041883	PilM protein, N-terminal domain	interpro	homologous_superfamily		G3DSA:1.10.10.1170	
IPR041884	PilM protein, C-terminal domain	interpro	homologous_superfamily		G3DSA:2.40.50.380	
IPR041885	MAN1, winged-helix domain	interpro	homologous_superfamily		G3DSA:1.10.10.1180	
IPR041893	Antirestriction protein ArdA, domain 3	interpro	homologous_superfamily		G3DSA:1.10.10.1190	
IPR041895	Antirestriction protein ArdA, domain 1	interpro	homologous_superfamily		G3DSA:3.10.20.480	
IPR041896	Antirestriction protein ArdA, domain 2	interpro	homologous_superfamily		G3DSA:1.10.8.560	
IPR041898	MAGE homology domain, winged helix WH1 motif	interpro	homologous_superfamily		G3DSA:1.10.10.1200	
IPR041899	MAGE homology domain, winged helix WH2 motif	interpro	homologous_superfamily		G3DSA:1.10.10.1210	
IPR041902	CtsR, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.1240	
IPR041908	CtsR, C-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.1200.150	
IPR041909	Sbi, C3 binding domain IV	interpro	homologous_superfamily		G3DSA:1.10.10.1270	
IPR041910	Alpha-helical PorB/PorC	interpro	homologous_superfamily		G3DSA:1.10.10.1280	
IPR041913	DNA polymerase delta subunit 3 superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.1300	
IPR041919	Plasmid replication protein, C-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.1480	
IPR041920	ROS/MUCR transcriptional regulator superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.1550	
IPR041921	NADH-quinone oxidoreductase subunit E, N-terminal	interpro	homologous_superfamily		G3DSA:1.10.10.1590	
IPR041931	Bacterial DNA polymerase III alpha subunit, thumb domain	interpro	homologous_superfamily		G3DSA:1.10.10.1600	
IPR041934	NAD glycohydrolase, helical linker domain	interpro	homologous_superfamily		G3DSA:1.10.10.1660	
IPR041935	HetR, flap domain	interpro	homologous_superfamily		G3DSA:1.10.10.1670	
IPR041936	HetR, N-terminal DNA-binding domain	interpro	homologous_superfamily		G3DSA:1.10.10.1680	
IPR041938	Histone-lysine N-methyltransferase, N-terminal domain	interpro	homologous_superfamily		G3DSA:1.10.10.1700	
IPR041948	RNA ligase 2, C-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.1810	
IPR041962	BsuBI/PstI restriction endonuclease, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.1820	
IPR041963	BsuBI/PstI restriction endonuclease, C-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:3.40.1350.80	
IPR041965	Putative transposon-transfer assisting superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.1850	
IPR041966	LOTUS-like domain	interpro	homologous_superfamily		G3DSA:1.10.10.1880	
IPR042031	SKA1 microtubule binding domain	interpro	homologous_superfamily		G3DSA:1.10.10.1890	
IPR042032	Viral RNA-directed RNA polymerase, 4-helical domain	interpro	homologous_superfamily		G3DSA:1.10.10.1990	
IPR042033	Big defensin, N-terminal domain	interpro	homologous_superfamily		G3DSA:1.10.10.2000	
IPR042034	Host-nuclease inhibitor Gam superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.2020	
IPR042035	DEAH helicase, winged-helix domain	interpro	homologous_superfamily		G3DSA:1.10.10.2130	
IPR042036	Ribosomal RNA-processing protein 8, N-terminal domain	interpro	homologous_superfamily		G3DSA:1.10.10.2150	
IPR042037	MukE, C-terminal domain	interpro	homologous_superfamily		G3DSA:1.10.10.2260	
IPR042038	MukE, N-terminal domain	interpro	homologous_superfamily		G3DSA:1.10.10.2250	
IPR042040	Protein transport protein Tip20, domain E	interpro	homologous_superfamily		G3DSA:1.10.10.2270	
IPR042041	Protein transport protein Tip20, domain A	interpro	homologous_superfamily		G3DSA:1.20.58.2080	
IPR042042	Protein transport protein Tip20, domain B	interpro	homologous_superfamily		G3DSA:1.20.58.1420	
IPR042043	Protein transport protein Tip20, domain C	interpro	homologous_superfamily		G3DSA:1.10.357.100	
IPR042044	Exocyst complex component EXOC6/Sec15, C-terminal, domain 2	interpro	homologous_superfamily		G3DSA:1.20.58.670	
IPR042045	Exocyst complex component EXOC6/Sec15, C-terminal, domain 1	interpro	homologous_superfamily		G3DSA:1.10.357.30	
IPR042046	Lepidopteran low molecular weight lipoprotein, N-terminal domain	interpro	homologous_superfamily		G3DSA:1.10.10.2400	
IPR042047	Cell wall hydrolase SleB, domain 1	interpro	homologous_superfamily		G3DSA:1.10.10.2520	
IPR042063	Ubiquitin-activating enzyme E1, SCCH domain	interpro	homologous_superfamily		G3DSA:1.10.10.2660	
IPR042065	E3 ubiquitin-protein ligase ELL-like	interpro	homologous_superfamily		G3DSA:1.10.10.2670	
IPR042066	Spt6, Death-like domain	interpro	homologous_superfamily		G3DSA:1.10.10.2740	
IPR042070	PucR C-terminal helix-turn-helix domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.2840	
IPR042071	Phage late-transcription coactivator superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.2850	
IPR042072	DsrC-like protein, C-terminal domain	interpro	homologous_superfamily		G3DSA:1.10.10.370	
IPR042073	TraM, DNA-binding domain	interpro	homologous_superfamily		G3DSA:1.10.10.450	
IPR042074	Mycoplasma arthritidis-derived mitogen, C-terminal	interpro	homologous_superfamily		G3DSA:1.10.10.530	
IPR042075	KorB DNA-binding domain	interpro	homologous_superfamily		G3DSA:1.10.10.730	
IPR042076	Crisp-like domain	interpro	homologous_superfamily		G3DSA:1.10.10.740	
IPR042078	Lysine tRNA ligase, stem contact fold domain	interpro	homologous_superfamily		G3DSA:1.10.10.860	
IPR042080	RNA 2'-phosphotransferase, N-terminal domain	interpro	homologous_superfamily		G3DSA:1.10.10.970	
IPR042081	RNA 2'-phosphotransferase, C-terminal domain	interpro	homologous_superfamily		G3DSA:3.20.170.30	
IPR042082	CST complex subunit Stn1, N-terminal domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.10.980	
IPR042084	Cdc4 dimerisation domain superfamily	interpro	homologous_superfamily		G3DSA:1.10.12.50	
IPR042085	Alkaline phosphatase, crown domain	interpro	homologous_superfamily		G3DSA:1.10.1200.140	
