Entry	Gene ontology (cellular component)
Q9UBY9	aggresome [GO:0016235]; Cajal body [GO:0015030]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q7LGA3	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
A0A0B4J1V2	external side of plasma membrane [GO:0009897]; immunoglobulin complex, circulating [GO:0042571]
O14558	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; nucleolus [GO:0005730]; nucleus [GO:0005634]
P01763	external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; immunoglobulin complex, circulating [GO:0042571]; plasma membrane [GO:0005886]
A8MVJ9	nucleus [GO:0005634]
Q6YN16	membrane [GO:0016020]; mitochondrion [GO:0005739]; peroxisome [GO:0005777]
A6NHT5	nuclear chromatin [GO:0000790]
Q9UBC0	nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
P52789	cytosol [GO:0005829]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; sarcoplasmic reticulum [GO:0016529]
Q8IWW8	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P42357	cytosol [GO:0005829]
P0CJ69	cytoplasm [GO:0005737]; extracellular region [GO:0005576]
P05114	chromatin [GO:0000785]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P04035	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; peroxisomal membrane [GO:0005778]
O43820	acrosomal membrane [GO:0002080]; acrosomal vesicle [GO:0001669]; cytoplasmic vesicle [GO:0031410]; early endosome [GO:0005769]; endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; lysosome [GO:0005764]; plasma membrane [GO:0005886]; sperm midpiece [GO:0097225]
Q6EBC2	extracellular region [GO:0005576]; extracellular space [GO:0005615]
P01854	external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; immunoglobulin complex, circulating [GO:0042571]
Q05084	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; intracellular membrane-bounded organelle [GO:0043231]; secretory granule membrane [GO:0030667]; synaptic vesicle membrane [GO:0030672]
O14920	CD40 receptor complex [GO:0035631]; cytoplasm [GO:0005737]; cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]; IkappaB kinase complex [GO:0008385]; membrane raft [GO:0045121]; nucleus [GO:0005634]
P12268	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; nucleus [GO:0005634]; peroxisomal membrane [GO:0005778]; secretory granule lumen [GO:0034774]
P20809	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q14116	cytosol [GO:0005829]; extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q1MX18	cell cortex [GO:0005938]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]
Q9Y366	centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; ciliary base [GO:0097546]; ciliary tip [GO:0097542]; cilium [GO:0005929]; dendrite terminus [GO:0044292]; intraciliary transport particle B [GO:0030992]; motile cilium [GO:0031514]; photoreceptor connecting cilium [GO:0032391]
P08069	alphav-beta3 integrin-IGF-1-IGF1R complex [GO:0035867]; axon [GO:0030424]; insulin receptor complex [GO:0005899]; integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; plasma membrane [GO:0005886]; protein kinase complex [GO:1902911]; receptor complex [GO:0043235]
P15260	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q6ZSG2	postsynaptic density [GO:0014069]
Q8IU57	integral component of membrane [GO:0016021]; interleukin-28 receptor complex [GO:0032002]; plasma membrane [GO:0005886]
A6NK06	mitochondrion [GO:0005739]
Q1ZYL8	extracellular region [GO:0005576]; nucleus [GO:0005634]
Q9Y3D8	Cajal body [GO:0015030]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9Y287	endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; Golgi-associated vesicle membrane [GO:0030660]; Golgi membrane [GO:0000139]; integral component of organelle membrane [GO:0031301]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q75QN2	integrator complex [GO:0032039]; nucleoplasm [GO:0005654]
P35908	cornified envelope [GO:0001533]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; intermediate filament [GO:0005882]; keratin filament [GO:0045095]; membrane [GO:0016020]; nucleus [GO:0005634]
Q99456	cytosol [GO:0005829]; extracellular exosome [GO:0070062]; intermediate filament [GO:0005882]
Q9BYR0	cytosol [GO:0005829]; keratin filament [GO:0045095]
Q14558	cytoplasm [GO:0005737]; ribose phosphate diphosphokinase complex [GO:0002189]
O60282	axonal growth cone [GO:0044295]; axon cytoplasm [GO:1904115]; ciliary rootlet [GO:0035253]; dendrite cytoplasm [GO:0032839]; distal axon [GO:0150034]; kinesin complex [GO:0005871]; microtubule [GO:0005874]; neuronal cell body [GO:0043025]
Q969F8	cell surface [GO:0009986]; cilium [GO:0005929]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]
Q5JSQ8	cytoplasm [GO:0005737]
O75164	histone methyltransferase complex [GO:0035097]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q0D2K2	
P17540	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q96PR1	apical plasma membrane [GO:0016324]; axolemma [GO:0030673]; axon [GO:0030424]; basolateral plasma membrane [GO:0016323]; dendrite [GO:0030425]; dendrite membrane [GO:0032590]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; neuronal cell body membrane [GO:0032809]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; postsynaptic membrane [GO:0045211]; presynaptic membrane [GO:0042734]; synapse [GO:0045202]; terminal bouton [GO:0043195]; vesicle [GO:0031982]; voltage-gated potassium channel complex [GO:0008076]
Q6DKI2	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q8WVC0	Cdc73/Paf1 complex [GO:0016593]; centrosome [GO:0005813]; fibrillar center [GO:0001650]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P0CW20	
O95447	axoneme [GO:0005930]
P31025	extracellular region [GO:0005576]; extracellular space [GO:0005615]
O43679	cell leading edge [GO:0031252]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; transcription regulator complex [GO:0005667]
Q8N967	integral component of membrane [GO:0016021]
O43813	cytoplasm [GO:0005737]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q5VUR7	
Q86WK6	dendrite [GO:0030425]; integral component of membrane [GO:0016021]; neuronal cell body membrane [GO:0032809]; pericellular basket [GO:1990030]; perikaryon [GO:0043204]; voltage-gated potassium channel complex [GO:0008076]
O95622	cilium [GO:0005929]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; intermediate filament cytoskeleton [GO:0045111]; plasma membrane [GO:0005886]
Q9P0M2	cytosol [GO:0005829]; hippocampal mossy fiber to CA3 synapse [GO:0098686]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q8IUX7	collagen-containing extracellular matrix [GO:0062023]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; nucleus [GO:0005634]
Q9UHK6	cytoplasm [GO:0005737]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrion [GO:0005739]; peroxisomal matrix [GO:0005782]; peroxisome [GO:0005777]; plasma membrane [GO:0005886]
Q9H0P7	
Q6P6C2	cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q8IZF2	apical part of cell [GO:0045177]; cell surface [GO:0009986]; cytoplasmic vesicle [GO:0031410]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9Y673	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
P68032	actin cytoskeleton [GO:0015629]; actin filament [GO:0005884]; actomyosin, actin portion [GO:0042643]; blood microparticle [GO:0072562]; cell body [GO:0044297]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; filopodium [GO:0030175]; focal adhesion [GO:0005925]; glutamatergic synapse [GO:0098978]; I band [GO:0031674]; lamellipodium [GO:0030027]; membrane [GO:0016020]; sarcomere [GO:0030017]
Q6IWH7	cell junction [GO:0030054]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
O75843	AP-1 adaptor complex [GO:0030121]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; Golgi-associated vesicle [GO:0005798]; Golgi membrane [GO:0000139]; membrane [GO:0016020]; transport vesicle [GO:0030133]
Q13795	cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; trans-Golgi network [GO:0005802]; trans-Golgi network membrane [GO:0032588]
P20594	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q8N726	mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
Q9P2S6	
Q9Y264	collagen-containing extracellular matrix [GO:0062023]; extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q9UJ72	cytoplasm [GO:0005737]
Q8N8V4	brush border [GO:0005903]; endoplasmic reticulum membrane [GO:0005789]; microvillus [GO:0005902]; plasma membrane [GO:0005886]
Q92754	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
O15123	cell projection [GO:0042995]; collagen-containing extracellular matrix [GO:0062023]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q5T2N8	mitochondrion [GO:0005739]
A6NCL7	
Q5TC04	
Q9NZ32	axon cytoplasm [GO:1904115]; azurophil granule lumen [GO:0035578]; cell cortex region [GO:0099738]; centrosome [GO:0005813]; cytosol [GO:0005829]; dynactin complex [GO:0005869]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]
P78348	cell surface [GO:0009986]; Golgi apparatus [GO:0005794]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; synapse [GO:0045202]
Q9HBK9	cytosol [GO:0005829]
P15336	cytoplasm [GO:0005737]; mitochondrial outer membrane [GO:0005741]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]
P01100	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]; neuron projection [GO:0043005]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-DNA complex [GO:0032993]; transcription factor AP-1 complex [GO:0035976]
P14207	anchored component of external side of plasma membrane [GO:0031362]; cell surface [GO:0009986]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]
Q9UGQ2	integral component of membrane [GO:0016021]
Q6UN15	mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; nucleoplasm [GO:0005654]
Q08050	nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9NWN3	
Q9H936	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
Q11128	Golgi apparatus [GO:0005794]; Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
P50150	extracellular exosome [GO:0070062]; G-protein beta/gamma-subunit complex [GO:0031680]; heterotrimeric G-protein complex [GO:0005834]; plasma membrane [GO:0005886]
P48169	chloride channel complex [GO:0034707]; dendrite membrane [GO:0032590]; GABA-A receptor complex [GO:1902711]; GABA-ergic synapse [GO:0098982]; integral component of plasma membrane [GO:0005887]; integral component of postsynaptic specialization membrane [GO:0099060]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; postsynapse [GO:0098794]; synapse [GO:0045202]
Q9UBU3	axon [GO:0030424]; endoplasmic reticulum lumen [GO:0005788]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; glutamatergic synapse [GO:0098978]; postsynapse [GO:0098794]; Schaffer collateral - CA1 synapse [GO:0098685]; secretory granule lumen [GO:0034774]
Q99795	extracellular exosome [GO:0070062]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
Q9HAV7	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; PAM complex, Tim23 associated import motor [GO:0001405]
P51124	extracellular region [GO:0005576]; membrane [GO:0016020]
Q96EK6	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; late endosome [GO:0005770]
P04899	cell body [GO:0044297]; centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; extracellular exosome [GO:0070062]; extracellular vesicle [GO:1903561]; heterotrimeric G-protein complex [GO:0005834]; membrane [GO:0016020]; membrane raft [GO:0045121]; midbody [GO:0030496]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; synapse [GO:0045202]
Q9NZI5	cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9BVP2	extracellular space [GO:0005615]; membrane [GO:0016020]; nuclear body [GO:0016604]; nucleolus [GO:0005730]; nucleus [GO:0005634]
Q8TBA6	cis-Golgi network [GO:0005801]; Golgi apparatus [GO:0005794]; Golgi cisterna [GO:0031985]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; transport vesicle [GO:0030133]
Q14520	extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q96MM7	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q96A08	extrinsic component of plasma membrane [GO:0019897]; nuclear chromosome, telomeric region [GO:0000784]; nuclear nucleosome [GO:0000788]; nucleoplasm [GO:0005654]; nucleosome [GO:0000786]; nucleus [GO:0005634]
P04908	extracellular exosome [GO:0070062]; nuclear chromatin [GO:0000790]; nucleosome [GO:0000786]; nucleus [GO:0005634]
Q96QV6	extracellular exosome [GO:0070062]; nuclear chromatin [GO:0000790]; nuclear chromosome, telomeric region [GO:0000784]; nucleosome [GO:0000786]; nucleus [GO:0005634]
P22492	host cell nucleus [GO:0042025]; nuclear chromatin [GO:0000790]; nuclear euchromatin [GO:0005719]; nucleosome [GO:0000786]; nucleus [GO:0005634]
Q8TF76	centrosome [GO:0005813]; chromosome [GO:0005694]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle [GO:0005819]
Q99714	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrial ribonuclease P complex [GO:0030678]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
Q9NRV9	cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]
Q9NRZ9	chromosome, centromeric region [GO:0000775]; nucleus [GO:0005634]; pericentric heterochromatin [GO:0005721]
P69892	blood microparticle [GO:0072562]; cytosol [GO:0005829]; haptoglobin-hemoglobin complex [GO:0031838]; hemoglobin complex [GO:0005833]
P22830	mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q9NYD6	nuclear body [GO:0016604]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]
P35367	cytosol [GO:0005829]; dendrite [GO:0030425]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; synapse [GO:0045202]
P02790	blood microparticle [GO:0072562]; collagen-containing extracellular matrix [GO:0062023]; endocytic vesicle lumen [GO:0071682]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q9NZL4	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]
Q9GZZ0	nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]
P54652	blood microparticle [GO:0072562]; CatSper complex [GO:0036128]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; male germ cell nucleus [GO:0001673]; meiotic spindle [GO:0072687]; membrane [GO:0016020]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; synaptonemal complex [GO:0000795]
P01782	external side of plasma membrane [GO:0009897]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; immunoglobulin complex, circulating [GO:0042571]; plasma membrane [GO:0005886]
P23083	external side of plasma membrane [GO:0009897]; extracellular region [GO:0005576]; immunoglobulin complex, circulating [GO:0042571]; plasma membrane [GO:0005886]
Q7Z6Z7	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; ficolin-1-rich granule lumen [GO:1904813]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; secretory granule lumen [GO:0034774]
