Entry	Gene ontology (cellular component)
Q7TPR4	actin filament [GO:0005884]; brush border [GO:0005903]; cell-cell junction [GO:0005911]; cell junction [GO:0030054]; cell projection [GO:0042995]; cortical cytoskeleton [GO:0030863]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; dendritic spine [GO:0043197]; dense core granule membrane [GO:0032127]; fascia adherens [GO:0005916]; focal adhesion [GO:0005925]; glutamatergic synapse [GO:0098978]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ruffle [GO:0001726]; sarcomere [GO:0030017]; secretory granule [GO:0030141]; stress fiber [GO:0001725]; Z disc [GO:0030018]
Q6P8H8	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P55264	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q91XE4	apical plasma membrane [GO:0016324]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]
P84078	cell leading edge [GO:0031252]; COPI-coated vesicle [GO:0030137]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endomembrane system [GO:0012505]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; late endosome [GO:0005770]; neuron projection [GO:0043005]; perinuclear region of cytoplasm [GO:0048471]; peroxisomal membrane [GO:0005778]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; protein-containing complex [GO:0032991]; sarcomere [GO:0030017]; trans-Golgi network [GO:0005802]
P61205	cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]
Q9D842	cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]
Q01339	cell surface [GO:0009986]; chylomicron [GO:0042627]; cytoplasm [GO:0005737]; extracellular space [GO:0005615]; high-density lipoprotein particle [GO:0034364]; plasma membrane [GO:0005886]; very-low-density lipoprotein particle [GO:0034361]
Q6P4T0	cytosol [GO:0005829]; extrinsic component of membrane [GO:0019898]; intracellular membrane-bounded organelle [GO:0043231]; lipid droplet [GO:0005811]; nucleoplasm [GO:0005654]; phagophore assembly site [GO:0000407]; phagophore assembly site membrane [GO:0034045]
Q8BGE6	cytoplasm [GO:0005737]
O35143	cell surface [GO:0009986]; mitochondrion [GO:0005739]; protein-containing complex [GO:0032991]
Q8BIR2	
Q91YY4	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nuclear speck [GO:0016607]
Q8BM89	actin cytoskeleton [GO:0015629]; extracellular region [GO:0005576]
Q68FF6	calyx of Held [GO:0044305]; cytosol [GO:0005829]; endosome [GO:0005768]; focal adhesion [GO:0005925]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; mitochondrion [GO:0005739]; neuron projection [GO:0043005]; postsynapse [GO:0098794]; synapse [GO:0045202]
Q8BZM1	Cul2-RING ubiquitin ligase complex [GO:0031462]; Cul3-RING ubiquitin ligase complex [GO:0031463]; Cul4A-RING E3 ubiquitin ligase complex [GO:0031464]; cullin-RING ubiquitin ligase complex [GO:0031461]; cytoplasm [GO:0005737]
Q61598	cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; myelin sheath [GO:0043209]; synapse [GO:0045202]
P56475	chloride channel complex [GO:0034707]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
P63078	G-protein beta/gamma-subunit complex [GO:0031680]; heterotrimeric G-protein complex [GO:0005834]
Q6NXH3	cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q8BX79	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q0VDU3	cytoplasm [GO:0005737]; endosome [GO:0005768]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q7TQC7	nuclear speck [GO:0016607]; nucleolus [GO:0005730]
Q7TNC8	chloride channel complex [GO:0034707]; glycinergic synapse [GO:0098690]; integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
Q8BL07	integral component of plasma membrane [GO:0005887]
Q64018	calyx of Held [GO:0044305]; chloride channel complex [GO:0034707]; dendrite [GO:0030425]; endoplasmic reticulum [GO:0005783]; external side of plasma membrane [GO:0009897]; glycinergic synapse [GO:0098690]; inhibitory synapse [GO:0060077]; integral component of plasma membrane [GO:0005887]; integral component of postsynaptic specialization membrane [GO:0099060]; integral component of presynaptic membrane [GO:0099056]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; perikaryon [GO:0043204]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
Q8BH60	cytoplasm [GO:0005737]; dendrite [GO:0030425]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; membrane [GO:0016020]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; protein-containing complex [GO:0032991]; synapse [GO:0045202]; trans-Golgi network transport vesicle [GO:0030140]
Q8CF93	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
E9Q5L8	mitochondrion [GO:0005739]
Q78HU7	cortical cytoskeleton [GO:0030863]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
Q99NB5	centriolar satellite [GO:0034451]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
P62806	host cell nucleus [GO:0042025]; nuclear chromosome [GO:0000228]; nuclear nucleosome [GO:0000788]; nucleoplasm [GO:0005654]; nucleosome [GO:0000786]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
O35660	cytoplasm [GO:0005737]
Q9QY80	endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]
P70120	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P09025	microtubule cytoskeleton [GO:0015630]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P31257	nuclear body [GO:0016604]; nucleoplasm [GO:0005654]
P09633	aggresome [GO:0016235]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q8K248	
Q5EBG6	cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; nucleolus [GO:0005730]; nucleus [GO:0005634]
P01759	external side of plasma membrane [GO:0009897]; immunoglobulin complex, circulating [GO:0042571]
Q673U1	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
P18532	external side of plasma membrane [GO:0009897]; immunoglobulin complex, circulating [GO:0042571]
P01788	external side of plasma membrane [GO:0009897]; immunoglobulin complex, circulating [GO:0042571]
P01792	external side of plasma membrane [GO:0009897]; immunoglobulin complex, circulating [GO:0042571]
Q8BGC0	nucleoplasm [GO:0005654]; U2 snRNP [GO:0005686]; U2-type spliceosomal complex [GO:0005684]
P01756	external side of plasma membrane [GO:0009897]; immunoglobulin complex, circulating [GO:0042571]
P03980	external side of plasma membrane [GO:0009897]; immunoglobulin complex, circulating [GO:0042571]
Q8VEK3	catalytic step 2 spliceosome [GO:0071013]; cell surface [GO:0009986]; centrosome [GO:0005813]; condensed chromosome kinetochore [GO:0000777]; CRD-mediated mRNA stability complex [GO:0070937]; cytoplasmic ribonucleoprotein granule [GO:0036464]; dendrite cytoplasm [GO:0032839]; inactive sex chromosome [GO:0098577]; kinetochore [GO:0000776]; midbody [GO:0030496]; mitotic spindle [GO:0072686]; mitotic spindle microtubule [GO:1990498]; mitotic spindle midzone [GO:1990023]; nuclear chromosome [GO:0000228]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; ribonucleoprotein complex [GO:1990904]; RNA polymerase II transcription regulator complex [GO:0090575]; spindle pole [GO:0000922]; telomerase holoenzyme complex [GO:0005697]
P59438	BLOC-2 complex [GO:0031084]
Q8BPT6	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial inner membrane peptidase complex [GO:0042720]; mitochondrion [GO:0005739]
A2RT60	extracellular region [GO:0005576]
P54869	mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q8VC49	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
P05017	alphav-beta3 integrin-IGF-1-IGF1R complex [GO:0035867]; cytoplasm [GO:0005737]; exocytic vesicle [GO:0070382]; extracellular space [GO:0005615]; insulin-like growth factor ternary complex [GO:0042567]; interstitial matrix [GO:0005614]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; platelet alpha granule [GO:0031091]
Q6NZJ6	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; eukaryotic translation initiation factor 4F complex [GO:0016281]; nucleus [GO:0005634]; polysome [GO:0005844]; postsynapse [GO:0098794]
Q9EST8	cytoplasmic ribonucleoprotein granule [GO:0036464]; nuclear speck [GO:0016607]; nucleus [GO:0005634]
P35330	cell periphery [GO:0071944]; cleavage furrow [GO:0032154]; integral component of plasma membrane [GO:0005887]; microvillus [GO:0005902]; plasma membrane [GO:0005886]; uropod [GO:0001931]
P63242	annulate lamellae [GO:0005642]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; endoplasmic reticulum membrane [GO:0005789]; neuronal cell body [GO:0043025]; nuclear pore [GO:0005643]; nucleus [GO:0005634]; synapse [GO:0045202]
Q00560	cell body [GO:0044297]; ciliary neurotrophic factor receptor complex [GO:0070110]; dendrite [GO:0030425]; external side of plasma membrane [GO:0009897]; extracellular space [GO:0005615]; interleukin-6 receptor complex [GO:0005896]; neuronal cell body [GO:0043025]; neuronal cell body membrane [GO:0032809]; oncostatin-M receptor complex [GO:0005900]; receptor complex [GO:0043235]
P01882	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q3U4N7	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9D6R2	mitochondrion [GO:0005739]; myelin sheath [GO:0043209]
Q60680	CD40 receptor complex [GO:0035631]; cytoplasm [GO:0005737]; cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]; IkappaB kinase complex [GO:0008385]; intracellular membrane-bounded organelle [GO:0043231]; nucleoplasm [GO:0005654]
Q3HNM7	cell cortex [GO:0005938]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]
Q8BS45	centrosome [GO:0005813]; ciliary basal body [GO:0036064]; ciliary base [GO:0097546]; cilium [GO:0005929]; intraciliary transport particle B [GO:0030992]
Q9D154	collagen-containing extracellular matrix [GO:0062023]; cytoplasmic ribonucleoprotein granule [GO:0036464]; extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q99J55	
Q8K2A7	integrator complex [GO:0032039]; nucleus [GO:0005634]
P17950	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9CR41	cytoplasm [GO:0005737]; microtubule cytoskeleton [GO:0015630]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]
O09030	external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]; receptor complex [GO:0043235]
Q9CR04	nuclear chromatin [GO:0000790]; nucleosome [GO:0000786]
Q9D256	extracellular region [GO:0005576]
O35679	extracellular region [GO:0005576]
Q60766	autolysosome [GO:0044754]; autophagosome [GO:0005776]; autophagosome membrane [GO:0000421]; cell projection [GO:0042995]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; phagocytic cup [GO:0001891]; phagocytic vesicle [GO:0045335]; phagocytic vesicle membrane [GO:0030670]
Q8BPW0	
P0C872	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q7TS72	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]
Q3UV16	integral component of membrane [GO:0016021]
P04943	extracellular space [GO:0005615]; immunoglobulin complex [GO:0019814]
Q91W40	ciliary rootlet [GO:0035253]; cytoplasm [GO:0005737]; kinesin complex [GO:0005871]; microtubule [GO:0005874]; motile cilium [GO:0031514]; neuron projection [GO:0043005]
Q64520	cytosol [GO:0005829]; photoreceptor inner segment [GO:0001917]
Q60843	nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q9EP89	cytosol [GO:0005829]; mitochondrion [GO:0005739]
Q61292	basement membrane [GO:0005604]; collagen-containing extracellular matrix [GO:0062023]; extracellular region [GO:0005576]; laminin-3 complex [GO:0005608]; laminin complex [GO:0043256]; neuromuscular junction [GO:0031594]; synapse [GO:0045202]; synaptic cleft [GO:0043083]
P16125	cytosol [GO:0005829]; membrane raft [GO:0045121]; mitochondrion [GO:0005739]; myelin sheath [GO:0043209]
Q8K099	integral component of endoplasmic reticulum membrane [GO:0030176]
P59034	integral component of membrane [GO:0016021]
P17897	cytoplasm [GO:0005737]; endoplasmic reticulum lumen [GO:0005788]; extracellular space [GO:0005615]; Golgi cis cisterna [GO:0000137]; Golgi stack [GO:0005795]; microvillus [GO:0005902]; rough endoplasmic reticulum lumen [GO:0048237]; secretory granule [GO:0030141]; trans-Golgi network transport vesicle [GO:0030140]
Q61881	cytosol [GO:0005829]; MCM complex [GO:0042555]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
A2AQW0	
Q8K2I4	extracellular space [GO:0005615]; intracellular membrane-bounded organelle [GO:0043231]; lysosome [GO:0005764]
Q0ZCJ7	nucleus [GO:0005634]
Q9WTU6	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; neuron projection [GO:0043005]; nucleus [GO:0005634]; perikaryon [GO:0043204]
Q8K273	cytoplasm [GO:0005737]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; ER membrane protein complex [GO:0072546]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q91VS7	apical part of cell [GO:0045177]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; peroxisomal membrane [GO:0005778]
Q812F8	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; Golgi membrane [GO:0000139]; Golgi stack [GO:0005795]; integral component of membrane [GO:0016021]
Q9JK91	chiasma [GO:0005712]; chromosome [GO:0005694]; condensed chromosome [GO:0000793]; condensed nuclear chromosome [GO:0000794]; late recombination nodule [GO:0005715]; male germ cell nucleus [GO:0001673]; mismatch repair complex [GO:0032300]; MutLalpha complex [GO:0032389]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; synaptonemal complex [GO:0000795]
B1AWI6	cytoplasm [GO:0005737]; extracellular space [GO:0005615]
Q5UKY4	external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]
P70354	nucleus [GO:0005634]
Q9QUM7	nuclear chromosome [GO:0000228]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; synaptonemal complex [GO:0000795]
P26041	apical part of cell [GO:0045177]; apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; cell periphery [GO:0071944]; cell surface [GO:0009986]; cell tip [GO:0051286]; cytoplasmic side of plasma membrane [GO:0009898]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; filopodium [GO:0030175]; filopodium membrane [GO:0031527]; focal adhesion [GO:0005925]; invadopodium [GO:0071437]; microvillus [GO:0005902]; microvillus membrane [GO:0031528]; myelin sheath [GO:0043209]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; pseudopodium [GO:0031143]; secretory granule membrane [GO:0030667]; T-tubule [GO:0030315]; uropod [GO:0001931]
Q3TEW6	integral component of plasma membrane [GO:0005887]
Q6NVG5	apical plasma membrane [GO:0016324]; cytoplasmic vesicle membrane [GO:0030659]; intrinsic component of organelle membrane [GO:0031300]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; melanosome [GO:0042470]; melanosome membrane [GO:0033162]; protein-containing complex [GO:0032991]
P13297	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
F7BJB9	nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]
Q80TL7	cytosol [GO:0005829]
Q61474	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; polysome [GO:0005844]; ribonucleoprotein complex [GO:1990904]
D3YZG8	mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q8CHZ9	cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]
Q8R1B5	anchored component of presynaptic active zone membrane [GO:0099029]; anchored component of synaptic vesicle membrane [GO:0098993]; cytosol [GO:0005829]; membrane [GO:0016020]; photoreceptor ribbon synapse [GO:0098684]; plasma membrane [GO:0005886]; SNARE complex [GO:0031201]; synapse [GO:0045202]; terminal bouton [GO:0043195]
Q9DBW0	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P30282	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; host cell nucleus [GO:0042025]; membrane [GO:0016020]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q6X893	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]
P10889	extracellular space [GO:0005615]
E9Q9F6	CatSper complex [GO:0036128]; sperm principal piece [GO:0097228]
P00158	integral component of mitochondrial inner membrane [GO:0031305]; intrinsic component of membrane [GO:0031224]; membrane [GO:0016020]; mitochondrial inner membrane [GO:0005743]; mitochondrial respiratory chain complex III [GO:0005750]; mitochondrion [GO:0005739]; protein-containing complex [GO:0032991]
O35613	cell body [GO:0044297]; cell cortex [GO:0005938]; chromosome, centromeric region [GO:0000775]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; heterochromatin [GO:0000792]; microtubule [GO:0005874]; neuron projection [GO:0043005]; nuclear body [GO:0016604]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; XY body [GO:0001741]
