Entry	Gene ontology (cellular component)
D3ZS28	chromatin [GO:0000785]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
D3ZU57	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q6AYC5	cytoplasm [GO:0005737]; membrane [GO:0016020]
Q9JJL4	actin filament [GO:0005884]; cell cortex [GO:0005938]; cell projection [GO:0042995]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytoskeleton [GO:0005856]; intracellular membrane-bounded organelle [GO:0043231]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]
P62919	cytosolic large ribosomal subunit [GO:0022625]; polysomal ribosome [GO:0042788]; postsynapse [GO:0098794]; postsynaptic density [GO:0014069]; synapse [GO:0045202]
P62425	cytosolic large ribosomal subunit [GO:0022625]; membrane [GO:0016020]; nucleolus [GO:0005730]; polysomal ribosome [GO:0042788]; ribosome [GO:0005840]; synapse [GO:0045202]
Q6J329	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
P31662	cell projection [GO:0042995]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; integral component of plasma membrane [GO:0005887]; integral component of synaptic vesicle membrane [GO:0030285]; postsynapse [GO:0098794]; synaptic vesicle [GO:0008021]
P42667	integral component of membrane [GO:0016021]; signal peptidase complex [GO:0005787]
Q5RK30	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle pole [GO:0000922]
P08635	cytosol [GO:0005829]
O09014	integral component of membrane [GO:0016021]
D3ZCL3	Cajal body [GO:0015030]; commitment complex [GO:0000243]; nucleus [GO:0005634]; U1 snRNP [GO:0005685]; U2-type prespliceosome [GO:0071004]
Q6V7V2	actomyosin contractile ring [GO:0005826]
P01159	
Q71MB6	basolateral plasma membrane [GO:0016323]; integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]
M0R8L2	cytoplasm [GO:0005737]; dense core granule [GO:0031045]; extracellular space [GO:0005615]; transport vesicle [GO:0030133]
P83860	extracellular region [GO:0005576]
Q9QWJ9	axon [GO:0030424]; cell surface [GO:0009986]; cytosol [GO:0005829]; early endosome [GO:0005769]; focal adhesion [GO:0005925]; glutamatergic synapse [GO:0098978]; growth cone [GO:0030426]; integral component of membrane [GO:0016021]; integral component of postsynaptic membrane [GO:0099055]; mitochondrial membrane [GO:0031966]; neurofilament [GO:0005883]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; sorting endosome [GO:0097443]
D3ZS74	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial membrane [GO:0031966]; mitochondrion [GO:0005739]
P04055	cell surface [GO:0009986]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; secretory granule [GO:0030141]
P23273	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q66H86	extracellular region [GO:0005576]
Q4V8A1	integral component of membrane [GO:0016021]
O54937	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q9QY17	caveola [GO:0005901]; cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; early endosome [GO:0005769]; endosome [GO:0005768]; extrinsic component of membrane [GO:0019898]; glutamatergic synapse [GO:0098978]; nuclear speck [GO:0016607]; plasma membrane [GO:0005886]; recycling endosome membrane [GO:0055038]; ruffle membrane [GO:0032587]
Q01062	axon [GO:0030424]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; hippocampal mossy fiber [GO:0097457]; membrane raft [GO:0045121]; mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; presynaptic membrane [GO:0042734]; synaptic membrane [GO:0097060]
Q5U318	cytosol [GO:0005829]; nucleoplasm [GO:0005654]
P14270	calcium channel complex [GO:0034704]; centrosome [GO:0005813]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; myofibril [GO:0030016]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; voltage-gated calcium channel complex [GO:0005891]
Q6P9X9	early endosome [GO:0005769]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; late endosome [GO:0005770]; plasma membrane [GO:0005886]
Q5CZZ9	cytosol [GO:0005829]; endomembrane system [GO:0012505]; membrane [GO:0016020]; uropod [GO:0001931]
P20786	axon [GO:0030424]; cell surface [GO:0009986]; cilium [GO:0005929]; cytoplasm [GO:0005737]; external side of plasma membrane [GO:0009897]; Golgi apparatus [GO:0005794]; integral component of plasma membrane [GO:0005887]; intrinsic component of plasma membrane [GO:0031226]; microvillus [GO:0005902]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; receptor complex [GO:0043235]
Q6QBQ4	integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]; plasma membrane [GO:0005886]
Q6P742	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
B2RYF1	
Q68FW6	
Q99PR0	acrosomal vesicle [GO:0001669]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; sarcoplasmic reticulum [GO:0016529]
P55159	extracellular space [GO:0005615]; high-density lipoprotein particle [GO:0034364]; intracellular membrane-bounded organelle [GO:0043231]; spherical high-density lipoprotein particle [GO:0034366]
P20611	cytoplasmic vesicle [GO:0031410]; integral component of membrane [GO:0016021]; lysosomal lumen [GO:0043202]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; neuron projection [GO:0043005]; synapse [GO:0045202]
P21702	extracellular space [GO:0005615]
Q9R063	cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; peroxisomal matrix [GO:0005782]; peroxisome [GO:0005777]
A1A5S1	catalytic step 2 spliceosome [GO:0071013]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; U2-type precatalytic spliceosome [GO:0071005]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U5 snRNP [GO:0005682]
Q6IE06	extracellular region [GO:0005576]; secretory granule [GO:0030141]
Q64612	integral component of membrane [GO:0016021]
Q99P75	cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; endomembrane system [GO:0012505]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; late endosome [GO:0005770]; lysosome [GO:0005764]; melanosome [GO:0042470]; phagocytic vesicle [GO:0045335]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]
P70550	cell tip [GO:0051286]; cytoplasmic vesicle [GO:0031410]; endomembrane system [GO:0012505]; endosome [GO:0005768]; nuclear body [GO:0016604]; perinuclear region of cytoplasm [GO:0048471]; peroxisomal membrane [GO:0005778]; phagocytic vesicle [GO:0045335]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]; presynapse [GO:0098793]; synaptic vesicle [GO:0008021]; trans-Golgi network transport vesicle [GO:0030140]
P53534	axon [GO:0030424]; cytoplasm [GO:0005737]
Q62901	histone deacetylase complex [GO:0000118]; nucleus [GO:0005634]; PML body [GO:0016605]
Q5U1Z0	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]
P63174	cytosolic large ribosomal subunit [GO:0022625]; eukaryotic 80S initiation complex [GO:0033291]; polysomal ribosome [GO:0042788]; postsynaptic density [GO:0014069]; synapse [GO:0045202]
D3ZBM4	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]
Q5XIE3	large ribosomal subunit [GO:0015934]; mitochondrial large ribosomal subunit [GO:0005762]; ribosome [GO:0005840]
P60123	Ino80 complex [GO:0031011]; MLL1 complex [GO:0071339]; NuA4 histone acetyltransferase complex [GO:0035267]; nuclear matrix [GO:0016363]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; R2TP complex [GO:0097255]; ribonucleoprotein complex [GO:1990904]; Swr1 complex [GO:0000812]
Q62968	axon [GO:0030424]; C-fiber [GO:0044299]; clathrin complex [GO:0071439]; glutamatergic synapse [GO:0098978]; integral component of membrane [GO:0016021]; integral component of presynaptic membrane [GO:0099056]; plasma membrane [GO:0005886]; voltage-gated sodium channel complex [GO:0001518]
P04774	axon [GO:0030424]; axon initial segment [GO:0043194]; integral component of presynaptic membrane [GO:0099056]; intercalated disc [GO:0014704]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; node of Ranvier [GO:0033268]; plasma membrane [GO:0005886]; sodium channel complex [GO:0034706]; T-tubule [GO:0030315]; voltage-gated sodium channel complex [GO:0001518]; Z disc [GO:0030018]
A0JPP4	acrosomal vesicle [GO:0001669]
Q4KLN0	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; plasma membrane [GO:0005886]
Q7TPF1	cell junction [GO:0030054]; cytoplasmic vesicle membrane [GO:0030659]; integral component of membrane [GO:0016021]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]
O35876	Cajal body [GO:0015030]; COPI-coated vesicle [GO:0030137]; cytoplasm [GO:0005737]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytosol [GO:0005829]; Gemini of coiled bodies [GO:0097504]; Golgi apparatus [GO:0005794]; growth cone [GO:0030426]; neuron projection [GO:0043005]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perikaryon [GO:0043204]; SMN complex [GO:0032797]; SMN-Sm protein complex [GO:0034719]; Z disc [GO:0030018]
O88279	extracellular space [GO:0005615]
O08815	cell leading edge [GO:0031252]; cytoplasm [GO:0005737]; perinuclear region of cytoplasm [GO:0048471]
Q8R4Z1	extracellular space [GO:0005615]; plasma membrane [GO:0005886]
Q63635	cytosol [GO:0005829]; early endosome [GO:0005769]; endomembrane system [GO:0012505]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; integral component of synaptic vesicle membrane [GO:0030285]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]; phagocytic vesicle [GO:0045335]; SNARE complex [GO:0031201]; synaptic vesicle [GO:0008021]; terminal bouton [GO:0043195]; trans-Golgi network [GO:0005802]; trans-Golgi network membrane [GO:0032588]
P22831	integral component of synaptic vesicle membrane [GO:0030285]; neuron projection [GO:0043005]; synaptic vesicle membrane [GO:0030672]
P56225	nucleus [GO:0005634]
F1LNI5	cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q6AYG3	cytoplasm [GO:0005737]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; nucleus [GO:0005634]
P34207	extracellular space [GO:0005615]
Q6IE63	extracellular space [GO:0005615]; integral component of membrane [GO:0016021]
Q5PQL5	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q63475	cytoplasm [GO:0005737]; endoplasmic reticulum lumen [GO:0005788]; integral component of synaptic vesicle membrane [GO:0030285]; receptor complex [GO:0043235]; secretory granule [GO:0030141]; secretory granule membrane [GO:0030667]; synaptic vesicle membrane [GO:0030672]; terminal bouton [GO:0043195]
Q63798	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; proteasome activator complex [GO:0008537]
Q63259	axon terminus [GO:0043679]; endosome [GO:0005768]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; secretory granule [GO:0030141]; synapse [GO:0045202]; transport vesicle membrane [GO:0030658]
Q91XU1	cytoplasm [GO:0005737]; nucleus [GO:0005634]; synapse [GO:0045202]
O88350	nucleoplasm [GO:0005654]
P61354	cytoplasmic side of rough endoplasmic reticulum membrane [GO:0098556]; cytosolic large ribosomal subunit [GO:0022625]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]
P63326	cytosolic small ribosomal subunit [GO:0022627]; nucleolus [GO:0005730]
Q9Z200	actin filament [GO:0005884]; cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; ruffle [GO:0001726]; stress fiber [GO:0001725]
Q6AYE2	autophagosome membrane [GO:0000421]; cytoplasm [GO:0005737]; early endosome [GO:0005769]; Golgi membrane [GO:0000139]; membrane [GO:0016020]; midbody [GO:0030496]; mitochondrial outer membrane [GO:0005741]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; protein-containing complex [GO:0032991]; synaptic vesicle [GO:0008021]
P61131	Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
Q9JK00	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; voltage-gated sodium channel complex [GO:0001518]; Z disc [GO:0030018]
O54861	cell surface [GO:0009986]; clathrin-coated pit [GO:0005905]; clathrin-coated vesicle [GO:0030136]; cytoplasmic vesicle [GO:0031410]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; dendrite [GO:0030425]; early endosome [GO:0005769]; endoplasmic reticulum membrane [GO:0005789]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; neuronal cell body [GO:0043025]; nuclear membrane [GO:0031965]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; trans-Golgi network transport vesicle [GO:0030140]
Q9ERS8	nucleus [GO:0005634]
Q9QXY2	actin cytoskeleton [GO:0015629]; axon [GO:0030424]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; filopodium [GO:0030175]; lamellipodium [GO:0030027]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; postsynaptic density [GO:0014069]; presynapse [GO:0098793]; synapse [GO:0045202]
B6VQA5	acrosomal lumen [GO:0043160]; acrosomal membrane [GO:0002080]; acrosomal vesicle [GO:0001669]; integral component of membrane [GO:0016021]
Q9JKL7	nucleoplasm [GO:0005654]; spliceosomal complex [GO:0005681]
P23739	apical plasma membrane [GO:0016324]; brush border [GO:0005903]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; membrane raft [GO:0045121]
P15709	cytoplasm [GO:0005737]
P97826	cytosol [GO:0005829]; mitochondrial crista [GO:0030061]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]
Q6T393	extracellular region [GO:0005576]
P53812	cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]
Q8R414	extracellular region [GO:0005576]
P37727	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; Rab-protein geranylgeranyltransferase complex [GO:0005968]
Q9JHJ1	adrenomedullin receptor complex [GO:1903143]; amylin receptor complex 2 [GO:0150057]; cell [GO:0005623]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; receptor complex [GO:0043235]
P52873	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
E9PT37	nucleus [GO:0005634]
Q8CFC1	cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
Q5BJQ5	cell body [GO:0044297]; cytoplasm [GO:0005737]; dendritic tree [GO:0097447]; membrane raft [GO:0045121]; neuron projection [GO:0043005]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
D3ZUQ0	centriole [GO:0005814]; centrosome [GO:0005813]; cilium [GO:0005929]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]
P62747	cleavage furrow [GO:0032154]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome [GO:0005769]; endosome membrane [GO:0010008]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; membrane [GO:0016020]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
O08773	centrosome [GO:0005813]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; glutamatergic synapse [GO:0098978]; microtubule [GO:0005874]; nuclear body [GO:0016604]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; PML body [GO:0016605]; postsynaptic density [GO:0014069]; spindle [GO:0005819]; spindle pole [GO:0000922]
Q6PDV7	cytoplasm [GO:0005737]; cytosolic large ribosomal subunit [GO:0022625]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; smooth endoplasmic reticulum [GO:0005790]; synapse [GO:0045202]
P17702	cell body [GO:0044297]; cytoplasmic ribonucleoprotein granule [GO:0036464]; cytosolic large ribosomal subunit [GO:0022625]; dendrite [GO:0030425]
Q5RJS9	nucleolus [GO:0005730]; preribosome, large subunit precursor [GO:0030687]
P62489	nucleus [GO:0005634]; P-body [GO:0000932]; RNA polymerase II, core complex [GO:0005665]
Q6IMA3	membrane [GO:0016020]; nucleolus [GO:0005730]
Q08469	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
P05943	AnxA2-p11 complex [GO:1990665]; endoplasmic reticulum [GO:0005783]; extrinsic component of plasma membrane [GO:0019897]; membrane raft [GO:0045121]
Q9WTW8	apical plasma membrane [GO:0016324]; basal plasma membrane [GO:0009925]; basolateral plasma membrane [GO:0016323]; cytoplasm [GO:0005737]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]
