Entry	Gene ontology (cellular component)
Q9ZTP3	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q5BPL5	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]
Q9ZV52	apoplast [GO:0048046]; cell wall [GO:0005618]
Q9SWG3	nucleus [GO:0005634]
Q1G3N6	
Q9FT50	
Q9C9I2	nucleus [GO:0005634]
Q9LM64	
O82653	cytosol [GO:0005829]; mitochondrion [GO:0005739]
Q94A32	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast membrane [GO:0031969]; cytosol [GO:0005829]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plastid [GO:0009536]
Q2V3R1	membrane [GO:0016020]; SCF ubiquitin ligase complex [GO:0019005]
Q9LDR4	integral component of endoplasmic reticulum membrane [GO:0030176]
Q9FNK5	
Q501E9	
Q9FKW6	apoplast [GO:0048046]; chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; chloroplast thylakoid [GO:0009534]; chloroplast thylakoid membrane [GO:0009535]; chloroplast thylakoid membrane protein complex [GO:0098807]; plastid [GO:0009536]; thylakoid [GO:0009579]; thylakoid lumen [GO:0031977]
Q9LUS5	
Q9SAI1	
O22126	anchored component of membrane [GO:0031225]; anchored component of plasma membrane [GO:0046658]; apoplast [GO:0048046]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; secretory vesicle [GO:0099503]
Q9LUT9	
Q9SRR2	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
O82373	
Q9LK86	
Q9FI71	
Q9LYZ4	
Q9XIQ7	integral component of membrane [GO:0016021]
O49741	nucleus [GO:0005634]
Q9LRH6	nucleus [GO:0005634]
Q9XI77	Golgi apparatus [GO:0005794]; Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
A0SWL0	
Q9FIM2	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; plastid [GO:0009536]
Q84QC1	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q39103	cytoplasm [GO:0005737]
Q9FLT3	apoplast [GO:0048046]; cell wall [GO:0005618]
Q9LYC1	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9FIC6	apoplast [GO:0048046]; cell wall [GO:0005618]
Q9FMA8	apoplast [GO:0048046]; cell wall [GO:0005618]
Q8LCE1	cytoplasm [GO:0005737]
Q9M063	
F4HTM3	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]
Q8LGN1	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9MA93	
O80437	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9SJR5	nucleus [GO:0005634]
Q9FVX1	cytoplasm [GO:0005737]; Golgi apparatus [GO:0005794]; Golgi cis cisterna [GO:0000137]
Q8LEM6	
P42761	apoplast [GO:0048046]; cell wall [GO:0005618]; chloroplast [GO:0009507]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; peroxisome [GO:0005777]; plasma membrane [GO:0005886]; vacuole [GO:0005773]
P59169	nucleolus [GO:0005730]; nucleosome [GO:0000786]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; rDNA protrusion [GO:0030875]
P46603	nucleus [GO:0005634]
Q9C8Z4	90S preribosome [GO:0030686]; small-subunit processome [GO:0032040]; t-UTP complex [GO:0034455]
Q8L7C9	apoplast [GO:0048046]; chloroplast [GO:0009507]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q9FWW3	
Q42525	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; plastid [GO:0009536]; protein-containing complex [GO:0032991]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]
P27323	cytoplasm [GO:0005737]
Q9C635	cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
C0LGX3	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9FI78	cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]
F4KIH4	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9SGP2	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9C7P6	eukaryotic translation initiation factor 4F complex [GO:0016281]
Q8LE98	nucleus [GO:0005634]; plasma membrane [GO:0005886]; pollen tube tip [GO:0090404]
Q9M9V6	chloroplast [GO:0009507]; plastid [GO:0009536]
Q9C5K7	
Q9C9V9	cytosol [GO:0005829]; Golgi membrane [GO:0000139]; Golgi transport complex [GO:0017119]; mitochondrion [GO:0005739]
Q9LV85	integral component of membrane [GO:0016021]; membrane [GO:0016020]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]
Q9C9F4	nucleus [GO:0005634]
Q94AL8	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast thylakoid membrane [GO:0009535]; integral component of chloroplast inner membrane [GO:0031357]
Q9SHZ0	mitochondrial membrane [GO:0031966]
P82795	extracellular region [GO:0005576]
O49523	cytoplasm [GO:0005737]
Q8W3K0	
O82133	nucleus [GO:0005634]
O81825	
Q9FNY0	cytoplasm [GO:0005737]; nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
Q9LM93	dolichol-phosphate-mannose synthase complex [GO:0033185]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]
Q84VY5	
P92939	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; extracellular region [GO:0005576]; integral component of endoplasmic reticulum membrane [GO:0030176]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]
P93735	chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; photosystem I [GO:0009522]; photosystem II [GO:0009523]
Q8RW90	cytosol [GO:0005829]; extracellular region [GO:0005576]
Q9M0Q9	
O81000	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]
O82394	
Q9LS56	
Q6IVU7	cell wall [GO:0005618]; extracellular region [GO:0005576]; membrane [GO:0016020]
Q9LM18	plasmodesma [GO:0009506]
Q9FIH1	
B2GVM7	
Q9LUP9	
Q9FJX6	cell wall [GO:0005618]; cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; nucleolus [GO:0005730]; nucleus [GO:0005634]; phragmoplast [GO:0009524]; plasma membrane [GO:0005886]; spindle [GO:0005819]
O82375	
F4KIL8	integral component of membrane [GO:0016021]; plastid [GO:0009536]
Q0WRU9	
Q9SE97	cell wall [GO:0005618]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]
P0C2G1	
Q9LV41	
Q84X43	
Q9MAG5	
Q9SHX9	
Q9FZK1	
Q3ECH0	
Q9FGR8	
Q9SA94	
Q84M94	nucleus [GO:0005634]; peroxisome [GO:0005777]
Q9SY96	
Q9LT47	chromatin silencing complex [GO:0005677]; ESC/E(Z) complex [GO:0035098]; polar nucleus [GO:0043078]
O82632	nucleus [GO:0005634]
Q9FWY9	endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9FG37	cell cortex [GO:0005938]; cortical microtubule [GO:0055028]; cytoplasm [GO:0005737]; cytoplasmic side of plasma membrane [GO:0009898]; equatorial microtubule organizing center [GO:0000923]; gamma-tubulin complex [GO:0000930]; gamma-tubulin small complex [GO:0008275]; microtubule [GO:0005874]; nuclear envelope [GO:0005635]; spindle [GO:0005819]; spindle pole [GO:0000922]
Q9LPC1	Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
Q3KTM0	chloroplast [GO:0009507]; chloroplast membrane [GO:0031969]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; plastid [GO:0009536]
Q8W4H1	nucleus [GO:0005634]
Q3ECP6	extracellular region [GO:0005576]
Q9SYF5	extracellular region [GO:0005576]; vacuolar membrane [GO:0005774]
O81829	cytoplasm [GO:0005737]
O64468	extracellular region [GO:0005576]
Q93V47	heterotrimeric G-protein complex [GO:0005834]; plasma membrane [GO:0005886]
Q84WI0	nucleus [GO:0005634]
Q9FJ40	extracellular region [GO:0005576]
Q9SLG2	endoplasmic reticulum [GO:0005783]
Q9FLP9	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9ZQ12	nucleus [GO:0005634]
F4JTE7	mitochondrion [GO:0005739]
Q9LMT8	nucleus [GO:0005634]
Q9LFP3	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q3E7Q9	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9ZUS0	endoplasmic reticulum [GO:0005783]; nucleosome [GO:0000786]; nucleus [GO:0005634]
Q9LTK3	nucleus [GO:0005634]
Q8LE10	
Q9T0F7	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q7Y214	nucleus [GO:0005634]
F4IA73	cytoplasm [GO:0005737]; cytosol [GO:0005829]
P42804	chloroplast [GO:0009507]; chloroplast membrane [GO:0031969]
O65502	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; chloroplast thylakoid [GO:0009534]; chloroplast thylakoid membrane [GO:0009535]; photosystem II [GO:0009523]; plasma membrane [GO:0005886]; thylakoid membrane [GO:0042651]
A2RVJ8	chromocenter [GO:0010369]; nucleolus [GO:0005730]
Q93Z96	chloroplast stroma [GO:0009570]; cytoplasm [GO:0005737]; cytosol [GO:0005829]
A2RVM8	
Q9LZF1	plasma membrane [GO:0005886]
O03982	
Q9FY51	endosome [GO:0005768]; Golgi apparatus [GO:0005794]; Golgi trans cisterna [GO:0000138]; integral component of membrane [GO:0016021]; trans-Golgi network [GO:0005802]
F4HQD4	cell wall [GO:0005618]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]
Q9LEY4	nucleus [GO:0005634]; plasmodesma [GO:0009506]
O80480	cytosol [GO:0005829]; host cell nucleus [GO:0042025]; nuclear envelope [GO:0005635]; nucleus [GO:0005634]
Q9LIQ6	nucleus [GO:0005634]
Q6DUW7	apoplast [GO:0048046]; extracellular space [GO:0005615]
Q8RWL4	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9ZUL3	chloroplast [GO:0009507]; nucleus [GO:0005634]
Q9S7H8	chloroplast [GO:0009507]; plastid [GO:0009536]
O23507	anchored component of membrane [GO:0031225]; extracellular matrix [GO:0031012]; plasma membrane [GO:0005886]
Q9S7D9	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q84K47	integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
F4HX80	chloroplast [GO:0009507]
Q8H100	cytosol [GO:0005829]; Golgi membrane [GO:0000139]
Q9C5U0	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q84RR2	cytoplasm [GO:0005737]; ubiquitin ligase complex [GO:0000151]
Q8RUS5	autophagosome [GO:0005776]; autophagosome membrane [GO:0000421]; cytoplasmic vesicle [GO:0031410]; integral component of membrane [GO:0016021]; phagophore assembly site [GO:0000407]
Q9LX93	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q8S9N6	nucleus [GO:0005634]
Q1PDG8	
Q9S9T6	
Q9SUX7	
Q9SY20	cytoplasm [GO:0005737]
Q56XP9	nucleus [GO:0005634]
Q9C6X9	
Q9SJE2	chloroplast [GO:0009507]; plastid [GO:0009536]
Q9ZV78	
Q93X94	extracellular region [GO:0005576]; pollen coat [GO:0070505]
P25851	apoplast [GO:0048046]; chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; stromule [GO:0010319]
O04036	endoplasmic reticulum [GO:0005783]; integral component of plasma membrane [GO:0005887]
Q9LJF9	
Q9LV01	
Q9SMU0	
O49586	anchored component of membrane [GO:0031225]; anchored component of plasma membrane [GO:0046658]
F4JTJ2	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome membrane [GO:0010008]
Q9LUP8	
Q0V7X4	nucleus [GO:0005634]
O80542	cytoplasm [GO:0005737]; nucleus [GO:0005634]
F4IMQ0	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9MA60	integral component of membrane [GO:0016021]
Q9S9T0	
P0C5K3	
Q9ZPE4	nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]
O65704	
Q9S9X4	SCF ubiquitin ligase complex [GO:0019005]
Q9M9Y5	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q9C5H9	cell cortex [GO:0005938]; cortical microtubule [GO:0055028]; cytoplasm [GO:0005737]; equatorial microtubule organizing center [GO:0000923]; gamma-tubulin complex [GO:0000930]; gamma-tubulin small complex [GO:0008275]; nuclear envelope [GO:0005635]; spindle pole [GO:0000922]
Q9CAP9	
Q9SZI6	nucleus [GO:0005634]
O80641	extracellular region [GO:0005576]
Q3E7I5	nucleus [GO:0005634]
O81053	Golgi apparatus [GO:0005794]; Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
Q67XG0	
Q9LYD8	membrane [GO:0016020]; vacuole [GO:0005773]
Q9T0P4	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; plastid [GO:0009536]
Q9LE42	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q8S8P3	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q94BZ7	chromosome [GO:0005694]; mitochondrion [GO:0005739]
Q9SGP6	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9SZ90	extracellular region [GO:0005576]
Q6NLU2	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q42522	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; cytosol [GO:0005829]
Q9ZVW2	cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q9C7J6	
Q9SV12	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q9S746	extracellular region [GO:0005576]
O81821	cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
O49710	cytoplasm [GO:0005737]
Q9LUF2	integral component of membrane [GO:0016021]
Q8LAX0	plasma membrane [GO:0005886]
Q41969	eukaryotic translation initiation factor 2 complex [GO:0005850]; plasma membrane [GO:0005886]; plastid [GO:0009536]
Q9SZP8	nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q76E23	eukaryotic translation initiation factor 4F complex [GO:0016281]
F4J3D9	mitochondrion [GO:0005739]
Q9SJJ5	cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]
Q9C827	COPI vesicle coat [GO:0030126]; Golgi membrane [GO:0000139]
O22932	
Q9FJ55	
Q8LG64	cytosol [GO:0005829]; nucleus [GO:0005634]
Q84VQ3	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; plastid [GO:0009536]
Q9FN42	chloroplastic endopeptidase Clp complex [GO:0009840]; chloroplast thylakoid membrane [GO:0009535]; cytosol [GO:0005829]; endopeptidase Clp complex [GO:0009368]; mitochondrion [GO:0005739]; plastid [GO:0009536]; plastid stroma [GO:0009532]
P92514	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]
Q9LJW2	extracellular region [GO:0005576]
Q8H199	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9CAL2	integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
Q84W06	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
F4HVG8	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]
Q9SVI0	extracellular region [GO:0005576]
O64843	
Q9LDN1	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9SQU2	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
F4JCB2	nucleus [GO:0005634]
Q8GUP1	nucleus [GO:0005634]
Q9T0G2	cytosol [GO:0005829]; mitochondrial intermembrane space [GO:0005758]; respirasome [GO:0070469]
P80848	cell wall [GO:0005618]; extracellular region [GO:0005576]
P80834	cell wall [GO:0005618]; extracellular region [GO:0005576]
P80841	cell wall [GO:0005618]; extracellular region [GO:0005576]
O80458	chloroplast stroma [GO:0009570]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q2V2Q4	extracellular region [GO:0005576]
P82793	extracellular region [GO:0005576]
P82781	extracellular region [GO:0005576]
Q9LZ56	nucleus [GO:0005634]
P82767	extracellular region [GO:0005576]
Q2V4F4	extracellular region [GO:0005576]
P82630	extracellular region [GO:0005576]
P82624	extracellular region [GO:0005576]
Q9FG59	cytosol [GO:0005829]
P42697	cell plate [GO:0009504]; chloroplast thylakoid membrane [GO:0009535]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; microtubule [GO:0005874]; phragmoplast [GO:0009524]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]; plastid [GO:0009536]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]
Q2V3Q8	extracellular region [GO:0005576]; plasmodesma [GO:0009506]
P82746	extracellular region [GO:0005576]
A8MQN0	extracellular region [GO:0005576]
Q2V4D9	extracellular region [GO:0005576]
Q9LVI9	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; plastid [GO:0009536]
Q9LXE5	nucleus [GO:0005634]
Q9T0J6	vacuole [GO:0005773]
Q9FGH4	anchored component of membrane [GO:0031225]; anchored component of plasma membrane [GO:0046658]; cell wall [GO:0005618]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]
P0DH99	mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]
Q9SIA1	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9ZVT1	nucleus [GO:0005634]
Q8VYL8	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9LPV4	integral component of membrane [GO:0016021]; membrane [GO:0016020]; vacuolar membrane [GO:0005774]
Q8H1D4	nucleus [GO:0005634]
Q9C641	mitochondrion [GO:0005739]
O23116	nucleus [GO:0005634]
Q9M0Y1	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q6NMR8	
Q3EBJ8	
Q9SD58	
Q84X17	
Q9M2D0	
Q501G5	peroxisome [GO:0005777]
O80654	nucleus [GO:0005634]
O65454	
Q6ICX6	
F4J4C8	endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]
Q9SMU1	
F4IF36	cytosol [GO:0005829]; nucleus [GO:0005634]
Q9FKI0	actin filament [GO:0005884]; actin filament bundle [GO:0032432]; cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9LEV7	integral component of membrane [GO:0016021]
Q84TD8	
Q6NPN5	
Q9LX54	
O04090	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]
Q9LDY5	chloroplast [GO:0009507]; chloroplast thylakoid lumen [GO:0009543]; chloroplast thylakoid membrane [GO:0009535]; nucleus [GO:0005634]
P0DKJ8	nucleus [GO:0005634]
Q8GWI2	
Q84MD8	
Q9LQC1	
Q9SXZ2	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]
O82533	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; chloroplast thylakoid [GO:0009534]; chloroplast thylakoid membrane [GO:0009535]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]
Q9FM65	anchored component of membrane [GO:0031225]; anchored component of plasma membrane [GO:0046658]; apoplast [GO:0048046]; cell wall [GO:0005618]; plasma membrane [GO:0005886]; plastid [GO:0009536]; secretory vesicle [GO:0099503]
Q9C8Y6	
Q42545	cell division site [GO:0032153]; chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]; chloroplast thylakoid membrane [GO:0009535]; cytoplasm [GO:0005737]; microtubule [GO:0005874]; plastid [GO:0009536]
O22141	Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
Q8L743	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]
Q9FK75	extracellular region [GO:0005576]
Q9ZPQ3	cytosol [GO:0005829]; nucleus [GO:0005634]
Q96324	cytoplasm [GO:0005737]; cytosol [GO:0005829]
O23346	chloroplast [GO:0009507]
O24520	cell wall [GO:0005618]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]
F4JRB0	cytosol [GO:0005829]; nucleus [GO:0005634]
Q9FJH5	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]
Q9SKY8	cytoplasm [GO:0005737]
Q1ACB3	chloroplast membrane [GO:0031969]; integral component of membrane [GO:0016021]
Q8GW48	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; nucleus [GO:0005634]
Q9FX01	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9C658	cytosol [GO:0005829]; messenger ribonucleoprotein complex [GO:1990124]; nucleus [GO:0005634]; P-body [GO:0000932]
O82497	mitochondrion [GO:0005739]
Q9SIH2	extracellular region [GO:0005576]
Q9SVA6	cytoplasm [GO:0005737]; cytosol [GO:0005829]
Q9SIZ0	nucleus [GO:0005634]
Q9LVT1	
Q9LUH2	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q9ZVA1	apoplast [GO:0048046]; cell wall [GO:0005618]
Q9FFA2	nucleus [GO:0005634]
P17745	apoplast [GO:0048046]; chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast nucleoid [GO:0042644]; chloroplast stroma [GO:0009570]; chloroplast thylakoid [GO:0009534]; chloroplast thylakoid membrane [GO:0009535]; nucleolus [GO:0005730]; nucleus [GO:0005634]; plastid [GO:0009536]
F4K2F0	nucleus [GO:0005634]
Q9SLH0	nucleus [GO:0005634]
Q9FFY6	ESCRT I complex [GO:0000813]; late endosome [GO:0005770]
Q8LEF3	transcription elongation factor complex [GO:0008023]
Q6BDA0	histone methyltransferase complex [GO:0035097]; nucleus [GO:0005634]
Q9LD55	cytosol [GO:0005829]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]; multi-eIF complex [GO:0043614]; plasma membrane [GO:0005886]
