Entry	Gene ontology (cellular component)
O18023	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; sarcomere [GO:0030017]
Q27535	
G5EDA5	cytoplasm [GO:0005737]
Q22549	gap junction [GO:0005921]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P34346	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrial intermembrane space [GO:0005758]; mitochondrion [GO:0005739]
Q8WQ99	aster [GO:0005818]; cell cortex [GO:0005938]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q09990	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
B2D6M2	chromatin [GO:0000785]; nucleus [GO:0005634]
Q9GZE9	integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
Q93373	apical part of cell [GO:0045177]; apical plasma membrane [GO:0016324]; integral component of membrane [GO:0016021]
P45970	cell cortex [GO:0005938]; condensed chromosome [GO:0000793]; condensed chromosome kinetochore [GO:0000777]; cytoplasm [GO:0005737]; kinetochore microtubule [GO:0005828]; microtubule organizing center [GO:0005815]; spindle [GO:0005819]; spindle midzone [GO:0051233]; spindle pole [GO:0000922]
Q18823	basement membrane [GO:0005604]
Q9XTF3	cell cortex [GO:0005938]; centrosome [GO:0005813]; chromosome [GO:0005694]; condensed chromosome [GO:0000793]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; mitotic spindle [GO:0072686]; nucleus [GO:0005634]; P granule [GO:0043186]
P34647	MCM complex [GO:0042555]; nucleus [GO:0005634]
G5EF33	axon [GO:0030424]; dendrite [GO:0030425]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]
Q23500	cytosol [GO:0005829]; mitochondrion [GO:0005739]
Q9U298	acetylcholine-gated channel complex [GO:0005892]; integral component of plasma membrane [GO:0005887]; neuromuscular junction [GO:0031594]; neuron projection [GO:0043005]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
P10986	actin cytoskeleton [GO:0015629]; cytoskeleton [GO:0005856]; membrane raft [GO:0045121]; striated muscle thin filament [GO:0005865]
Q20605	integral component of plasma membrane [GO:0005887]
Q09263	plasma membrane [GO:0005886]
Q20123	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]
Q09336	
Q09473	cis-Golgi network [GO:0005801]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q8MNU8	mitochondrion [GO:0005739]
P34300	
P34474	nucleus [GO:0005634]
P90953	nucleus [GO:0005634]
Q07292	
Q09573	apical plasma membrane [GO:0016324]; integral component of membrane [GO:0016021]; synapse [GO:0045202]
Q10026	nucleus [GO:0005634]
Q27886	extracellular space [GO:0005615]
Q95QD7	autosome [GO:0030849]; condensed nuclear chromosome [GO:0000794]; DRM complex [GO:0070176]; nucleus [GO:0005634]
Q09581	plasma membrane [GO:0005886]
P34427	nucleus [GO:0005634]
Q17990	axon [GO:0030424]; dendrite [GO:0030425]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]
Q9NAG4	nucleus [GO:0005634]
Q94420	cell cortex [GO:0005938]; cleavage furrow [GO:0032154]; condensed chromosome [GO:0000793]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; I band [GO:0031674]; M band [GO:0031430]; membrane [GO:0016020]; nucleus [GO:0005634]
G5EFP5	Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
N1NVB7	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
H2L002	cilium [GO:0005929]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P48727	chromosome [GO:0005694]; cytoplasm [GO:0005737]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]
Q9GYQ4	cilium [GO:0005929]; integral component of membrane [GO:0016021]; microvillus membrane [GO:0031528]; neuron projection terminus [GO:0044306]; plasma membrane [GO:0005886]
Q09655	
Q18020	extracellular region [GO:0005576]
P41935	nucleus [GO:0005634]
P41779	nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
Q22910	nucleus [GO:0005634]
P41936	nucleus [GO:0005634]
Q9XXQ9	apical plasma membrane [GO:0016324]; basal plasma membrane [GO:0009925]; integral component of plasma membrane [GO:0005887]; perikaryon [GO:0043204]
Q18273	nucleus [GO:0005634]
Q93352	nucleus [GO:0005634]
O02365	hemidesmosome [GO:0030056]; intermediate filament [GO:0005882]
Q9XUC2	axoneme [GO:0005930]; ciliary base [GO:0097546]; endomembrane system [GO:0012505]
P34609	axon [GO:0030424]; axon initial segment [GO:0043194]; axon terminus [GO:0043679]; cell body [GO:0044297]; cytoplasm [GO:0005737]; perinuclear region of cytoplasm [GO:0048471]
P90980	cytosol [GO:0005829]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]
Q21049	axon [GO:0030424]; cytoplasm [GO:0005737]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; presynaptic active zone [GO:0048786]; presynaptic active zone dense projection [GO:0097445]; synapse [GO:0045202]
Q09605	
Q8WQL7	nucleus [GO:0005634]
Q22067	cytoplasm [GO:0005737]; cytosol [GO:0005829]
P03949	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
P54002	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q18610	
P48182	integral component of plasma membrane [GO:0005887]; neuron projection [GO:0043005]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
P35800	collagen trimer [GO:0005581]; extracellular region [GO:0005576]
G5ECZ4	cilium [GO:0005929]; intraciliary transport particle A [GO:0030991]; intraciliary transport particle B [GO:0030992]; non-motile cilium [GO:0097730]
Q10660	cytosol [GO:0005829]; nucleus [GO:0005634]
P34441	anaphase-promoting complex [GO:0005680]; nuclear periphery [GO:0034399]
P34559	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
O44516	anchored component of membrane [GO:0031225]; axon [GO:0030424]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]
P17486	nucleus [GO:0005634]
P34617	mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
O16116	
P06581	
Q22058	nucleus [GO:0005634]
Q10454	
Q9XUU9	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P34416	cell junction [GO:0030054]; focal adhesion [GO:0005925]; striated muscle dense body [GO:0055120]
Q18169	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q9N4I0	Arp2/3 protein complex [GO:0005885]; cell leading edge [GO:0031252]; cytoplasm [GO:0005737]
Q93615	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q23544	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]
Q09254	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; striated muscle dense body [GO:0055120]
P34345	cytoplasm [GO:0005737]
P09446	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q18688	cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane raft [GO:0045121]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]
Q23529	centrosome [GO:0005813]; cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; microtubule [GO:0005874]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]
Q94234	mitochondrial nucleoid [GO:0042645]; nuclear chromosome, telomeric region [GO:0000784]
Q19289	apical plasma membrane [GO:0016324]; cytoplasm [GO:0005737]; intermediate filament [GO:0005882]
Q19286	apical cortex [GO:0045179]; intermediate filament [GO:0005882]; terminal web [GO:1990357]
Q03599	
O61787	gap junction [GO:0005921]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P34278	cell cortex [GO:0005938]; chromatin [GO:0000785]; chromosome [GO:0005694]; condensed chromosome outer kinetochore [GO:0000940]; kinetochore [GO:0000776]
Q9XXS1	
Q21221	cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytoplasmic vesicle membrane [GO:0030659]; endosome membrane [GO:0010008]; plasma membrane [GO:0005886]; sensory dendrite [GO:0071683]
H2L2B8	anaphase-promoting complex [GO:0005680]
G5EFZ3	nucleus [GO:0005634]; Set1C/COMPASS complex [GO:0048188]
Q23498	extracellular region [GO:0005576]; extracellular space [GO:0005615]; lysosome [GO:0005764]
O16299	nucleus [GO:0005634]
Q22053	box C/D snoRNP complex [GO:0031428]; Cajal body [GO:0015030]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040]
Q9XTB2	axon [GO:0030424]; heterotrimeric G-protein complex [GO:0005834]; neuronal cell body [GO:0043025]; non-motile cilium [GO:0097730]
Q7K755	Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
P90795	glycerol-3-phosphate dehydrogenase complex [GO:0009331]; mitochondrion [GO:0005739]
O18280	axon [GO:0030424]; dendrite [GO:0030425]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]
P34277	cytoplasm [GO:0005737]
P34696	Golgi medial cisterna [GO:0005797]
P34273	integral component of plasma membrane [GO:0005887]
Q20230	cytoplasm [GO:0005737]; nucleus [GO:0005634]
G5EDW7	nucleus [GO:0005634]
Q9XWC3	extracellular region [GO:0005576]
Q95XR4	cytoplasm [GO:0005737]
P49191	integral component of endoplasmic reticulum membrane [GO:0030176]
Q20819	mitochondrial matrix [GO:0005759]
P80361	cytoplasm [GO:0005737]; eukaryotic translation initiation factor 2B complex [GO:0005851]; guanyl-nucleotide exchange factor complex [GO:0032045]
Q19052	cytosolic small ribosomal subunit [GO:0022627]
G5EFE7	Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
Q95QJ7	aster [GO:0005818]; cell cortex [GO:0005938]
Q21086	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q8I4M5	P granule [GO:0043186]; polysome [GO:0005844]
H2KYQ5	cytoplasm [GO:0005737]; striated muscle dense body [GO:0055120]
Q7YTM7	integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; plasma membrane [GO:0005886]
Q21067	cytoplasm [GO:0005737]; desmosome [GO:0030057]; intermediate filament [GO:0005882]
Q19375	nucleus [GO:0005634]
Q9U3K5	gap junction [GO:0005921]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q19746	cytoplasm [GO:0005737]; gap junction [GO:0005921]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P34705	
G5EFD2	cytoplasm [GO:0005737]
Q17604	condensed chromosome [GO:0000793]; nucleus [GO:0005634]
Q20967	
Q21443	lamin filament [GO:0005638]; nuclear envelope [GO:0005635]; nuclear inner membrane [GO:0005637]; nuclear periphery [GO:0034399]
Q27527	cytoplasm [GO:0005737]; phosphopyruvate hydratase complex [GO:0000015]
Q23092	
P48583	cis-Golgi network [GO:0005801]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
O44185	extracellular region [GO:0005576]
Q10028	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9UB00	
O16580	
Q21253	actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; striated muscle dense body [GO:0055120]
P49048	GPI-anchor transamidase complex [GO:0042765]
Q20907	heterotrimeric G-protein complex [GO:0005834]
Q09240	
P53547	nucleus [GO:0005634]
Q9U3N4	gap junction [GO:0005921]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q18026	cytoplasm [GO:0005737]
G5EFC3	axon [GO:0030424]; dendrite membrane [GO:0032590]; integral component of membrane [GO:0016021]; neuronal cell body [GO:0043025]; neuronal cell body membrane [GO:0032809]; voltage-gated potassium channel complex [GO:0008076]
Q27365	nucleus [GO:0005634]
P34684	nucleus [GO:0005634]
Q94251	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151]
Q10901	cell projection [GO:0042995]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
O61667	cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; mitochondrion [GO:0005739]; presynapse [GO:0098793]
O01503	
Q23212	extracellular region [GO:0005576]
P34301	
G5EDR5	Golgi cisterna membrane [GO:0032580]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q23424	integral component of membrane [GO:0016021]; intrinsic component of mitochondrial outer membrane [GO:0031306]
P91420	chromatin [GO:0000785]; cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; pseudopodium [GO:0031143]
O16544	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
G5EF84	adherens junction [GO:0005912]; hemidesmosome [GO:0030056]; microtubule [GO:0005874]
Q21827	nucleus [GO:0005634]
Q21642	endosome membrane [GO:0010008]; integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; plasma membrane [GO:0005886]
O76358	
Q09527	cytoplasm [GO:0005737]; nucleus [GO:0005634]
O01634	gap junction [GO:0005921]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
O62136	gap junction [GO:0005921]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
O61788	gap junction [GO:0005921]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P46561	cilium [GO:0005929]; mitochondrial proton-transporting ATP synthase complex [GO:0005753]; mitochondrion [GO:0005739]; non-motile cilium [GO:0097730]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]
B3WFY8	axon [GO:0030424]; cilium [GO:0005929]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; neuronal cell body [GO:0043025]; non-motile cilium [GO:0097730]; nucleus [GO:0005634]; perikaryon [GO:0043204]
P30642	eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]
Q20224	extracellular region [GO:0005576]
Q18579	nucleus [GO:0005634]
Q21156	extracellular region [GO:0005576]
Q18223	neuromuscular junction [GO:0031594]; neuron projection [GO:0043005]; presynapse [GO:0098793]; SCF ubiquitin ligase complex [GO:0019005]; synapse [GO:0045202]
O77469	basement membrane [GO:0005604]
P30627	cytoplasm [GO:0005737]
P34478	
P28051	heterotrimeric G-protein complex [GO:0005834]
P34440	condensed chromosome [GO:0000793]; nucleosome [GO:0000786]; nucleus [GO:0005634]
O44578	
Q22909	nucleus [GO:0005634]
P34663	nucleus [GO:0005634]
Q09501	cytoplasm [GO:0005737]; intermediate filament [GO:0005882]
Q21065	cytoplasm [GO:0005737]; intermediate filament [GO:0005882]
Q09629	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]
Q18846	
Q93244	cytoplasm [GO:0005737]; striated muscle dense body [GO:0055120]
P24890	integral component of membrane [GO:0016021]; intrinsic component of membrane [GO:0031224]; mitochondrial respiratory chain complex III [GO:0005750]
Q9NAH4	
Q18163	axon [GO:0030424]; integral component of plasma membrane [GO:0005887]; perikaryon [GO:0043204]; receptor complex [GO:0043235]
Q09313	
D0PV95	cell leading edge [GO:0031252]; cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; inflammasome complex [GO:0061702]; lamellipodium [GO:0030027]; nucleus [GO:0005634]; P granule [GO:0043186]; plasma membrane [GO:0005886]
Q10025	integral component of membrane [GO:0016021]
P34640	nucleolus [GO:0005730]
Q19264	cytoplasm [GO:0005737]
O01991	
O61931	cytoplasm [GO:0005737]
G5ECR8	
Q10663	mitochondrion [GO:0005739]
Q6DNF7	cytoplasm [GO:0005737]
Q27876	nucleosome [GO:0000786]; nucleus [GO:0005634]
Q03600	cell projection [GO:0042995]; integrin complex [GO:0008305]; membrane [GO:0016020]; phagocytic cup [GO:0001891]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]
Q23430	extracellular region [GO:0005576]
P54871	
P34275	
Q9U2H9	cytosol [GO:0005829]; eukaryotic translation elongation factor 1 complex [GO:0005853]
Q9U1Q0	cytoplasm [GO:0005737]
O01767	cell cortex [GO:0005938]; nucleus [GO:0005634]
P90920	apical plasma membrane [GO:0016324]; integral component of membrane [GO:0016021]
Q9BI40	glutamyl-tRNA(Gln) amidotransferase complex [GO:0030956]; mitochondrion [GO:0005739]
P04970	cytosol [GO:0005829]
Q9XU42	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q09435	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P22454	axon [GO:0030424]; heterotrimeric G-protein complex [GO:0005834]; neuronal cell body [GO:0043025]; non-motile cilium [GO:0097730]
Q21917	cytosol [GO:0005829]; heterotrimeric G-protein complex [GO:0005834]; nucleus [GO:0005634]
P28052	axon [GO:0030424]; heterotrimeric G-protein complex [GO:0005834]; neuronal cell body [GO:0043025]; non-motile cilium [GO:0097730]
Q93650	
Q17427	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; Golgi apparatus [GO:0005794]
P13508	cytoplasm [GO:0005737]; endomembrane system [GO:0012505]; lateral plasma membrane [GO:0016328]; plasma membrane [GO:0005886]; RNA polymerase II transcription regulator complex [GO:0090575]; spanning component of plasma membrane [GO:0044214]
O17040	integral component of endoplasmic reticulum membrane [GO:0030176]
Q09445	
Q19969	cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nuclear envelope [GO:0005635]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
P41877	nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; NURF complex [GO:0016589]
P48181	integral component of plasma membrane [GO:0005887]; neuronal cell body [GO:0043025]; neuron projection [GO:0043005]; postsynaptic membrane [GO:0045211]; synapse [GO:0045202]
P0DM42	actin cytoskeleton [GO:0015629]; striated muscle thin filament [GO:0005865]
